p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Shaun_Derry
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Stevenage_F.C.
http://dbpedia.org/property/birthDate,1985-11-23
http://dbpedia.org/property/birthPlace,Cambridge
http://dbpedia.org/property/caption,Bonner in 2020
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/managerclubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/manageryears,2020
http://dbpedia.org/property/name,Mark Bonner
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Abbr
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cambridge_United_F.C._managers
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cambridge_United_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:EFL_League_Two_managers
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:WDL
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:WDLtot
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1985_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_coaches
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Cambridge_United_F.C._managers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Cambridge_United_F.C._non-playing_staff
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_managers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_football_managers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerManager
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SportsManager
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q628099
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,Mark Bonner (born 23 November 1985) is a football manager who is currently the head coach of Cambridge United.
http://www.w3.org/2000/01/rdf-schema#label,Mark Bonner (football manager)
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/FXPhF
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Mark_Bonner_(football_manager)?oldid=1025409737&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Mark_Bonner_(football_manager)
http://xmlns.com/foaf/0.1/name,Mark Bonner
