p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scotland_national_under-16_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scotland_national_under-17_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Warrington
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wigan_Athletic_F.C.
http://dbpedia.org/property/birthDate,2002-01-31
http://dbpedia.org/property/birthPlace,"Warrington, England"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,1
http://dbpedia.org/property/clubUpdate,--04-29
http://dbpedia.org/property/clubnumber,54
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Brighton_&_Hove_Albion_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Wigan_Athletic_F.C.
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Brighton_&_Hove_Albion_F.C.
http://dbpedia.org/property/fullname,Jensen Guy Weir
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/name,Jensen Weir
http://dbpedia.org/property/nationalcaps,1
http://dbpedia.org/property/nationalcaps,9
http://dbpedia.org/property/nationalgoals,0
http://dbpedia.org/property/nationalgoals,9
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/England_national_under-17_football_team
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/England_national_under-18_football_team
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Scotland_national_under-16_football_team
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Scotland_national_under-17_football_team
http://dbpedia.org/property/nationalyears,2017
http://dbpedia.org/property/nationalyears,2018
http://dbpedia.org/property/nationalyears,2019
http://dbpedia.org/property/ntupdate,--11-18
http://dbpedia.org/property/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Brighton_&_Hove_Albion_F.C._squad
