p,o
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Wales_national_under-19_football_team
http://dbpedia.org/property/nationalyears,2011
http://dbpedia.org/property/nationalyears,2012
http://dbpedia.org/property/nationalyears,2014
http://dbpedia.org/property/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Convert
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Efn
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:English_football_updater
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Northampton_Town_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Notelist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2013
http://dbpedia.org/property/years,2015
http://dbpedia.org/property/years,2016
http://dbpedia.org/property/years,2018
http://dbpedia.org/property/years,2019
http://dbpedia.org/property/years,2020
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Liverpool_F.C.
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Plymouth_Argyle_F.C.
http://dbpedia.org/property/youthyears,2006
http://dbpedia.org/property/youthyears,2011
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1995_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Accrington_Stanley_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_defenders
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Blackpool_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Cheltenham_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:England_youth_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_people_of_Welsh_descent
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Liverpool_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Luton_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Northampton_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Plymouth_Argyle_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Sportspeople_from_Plymouth
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Swindon_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Wales_youth_international_footballers
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,Lloyd Richard Jones (born 7 October 1995) is an English professional footballer who plays as a defender for EFL League Two club Cambridge United .
http://www.w3.org/2000/01/rdf-schema#label,Lloyd Jones (English footballer)
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/FXibv
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Lloyd_Jones_(English_footballer)?oldid=1017135114&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Lloyd_Jones_(English_footballer)
http://xmlns.com/foaf/0.1/name,Lloyd Jones
http://xmlns.com/foaf/0.1/name,Lloyd Richard Jones
