p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2012–13_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2013–14_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Lincoln_City_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Norwich_City_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Rotherham_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Portsmouth_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Portsmouth_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Burnley_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Burnley_F.C._0–1_Lincoln_City_F.C._(2017)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1993_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_defenders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Dover_Athletic_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:England_semi-pro_international_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_people_of_Irish_descent
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Gillingham_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Herne_Bay_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Lincoln_City_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Category:People_from_Gillingham,_Kent"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Portsmouth_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Rotherham_United_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Sittingbourne_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Whitstable_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dover_Athletic_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Championship
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/England_national_football_C_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Fleet_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Gillingham,_Kent"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Gillingham_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Godalming_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Herne_Bay_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Isthmian_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Leatherhead_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Lincoln_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(division)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_South
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Norwich_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Republic_of_Ireland_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Republic_of_Ireland_national_under-21_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Rotherham_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sittingbourne_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Whitstable_Town_F.C.
http://dbpedia.org/property/birthDate,1994-01-25
http://dbpedia.org/property/birthPlace,"Gillingham, England"
http://dbpedia.org/property/caps,106
http://dbpedia.org/property/caps,2
http://dbpedia.org/property/caps,23
http://dbpedia.org/property/caps,26
http://dbpedia.org/property/caps,43
http://dbpedia.org/property/caps,45
http://dbpedia.org/property/caps,7
http://dbpedia.org/property/caps,8
http://dbpedia.org/property/clubUpdate,--05-01
http://dbpedia.org/property/clubnumber,20
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Dover_Athletic_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Lincoln_City_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Norwich_City_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/clubs,→ Herne Bay
http://dbpedia.org/property/clubs,→ Lincoln City
http://dbpedia.org/property/clubs,→ Portsmouth
http://dbpedia.org/property/clubs,→ Rotherham United
http://dbpedia.org/property/clubs,→ Sittingbourne
http://dbpedia.org/property/clubs,→ Whitstable Town
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/fullname,Sean Aidan Raggett
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/goals,2
http://dbpedia.org/property/goals,3
http://dbpedia.org/property/goals,5
http://dbpedia.org/property/goals,8
http://dbpedia.org/property/name,Sean Raggett
http://dbpedia.org/property/nationalcaps,1
http://dbpedia.org/property/nationalgoals,0
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/England_national_football_C_team
http://dbpedia.org/property/nationalteamUpdate,--02-18
http://dbpedia.org/property/nationalyears,2015
http://dbpedia.org/property/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:0
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:2016–17_National_League_Team_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Efn
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Height
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Notelist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Portsmouth_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2010
http://dbpedia.org/property/years,2012
http://dbpedia.org/property/years,2013
http://dbpedia.org/property/years,2016
http://dbpedia.org/property/years,2017
http://dbpedia.org/property/years,2018
http://dbpedia.org/property/years,2019
http://dbpedia.org/property/years,2020
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Gillingham_F.C.
http://dbpedia.org/property/youthyears,–2010
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1993_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_defenders
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Dover_Athletic_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:England_semi-pro_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_people_of_Irish_descent
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Gillingham_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Herne_Bay_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Lincoln_City_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://purl.org/dc/terms/subject,"http://dbpedia.org/resource/Category:People_from_Gillingham,_Kent"
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Portsmouth_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Rotherham_United_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Sittingbourne_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Whitstable_Town_F.C._players
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,Sean Aidan Raggett (born 25 January 1994) is an English and Irish professional footballer who plays as a defender for League One club Portsmouth.
http://www.w3.org/2000/01/rdf-schema#label,Sean Raggett
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Sean_Raggett
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/5Gnzc
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Sean_Raggett?oldid=1024464411&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Sean_Raggett
http://xmlns.com/foaf/0.1/name,Sean Aidan Raggett
http://xmlns.com/foaf/0.1/name,Sean Raggett
