p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Youth_system
http://dbpedia.org/property/bg,gold
http://dbpedia.org/property/birthDate,1992-07-12
http://dbpedia.org/property/birthPlace,"Cambridge, England"
http://dbpedia.org/property/caps,106
http://dbpedia.org/property/caps,128
http://dbpedia.org/property/caps,31
http://dbpedia.org/property/caps,94
http://dbpedia.org/property/clubUpdate,--05-01
http://dbpedia.org/property/clubnumber,8
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Luton_Town_F.C.
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Luton_Town_F.C.
http://dbpedia.org/property/fg,navy
http://dbpedia.org/property/fullname,Luke David Berry
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/goals,13
http://dbpedia.org/property/goals,22
http://dbpedia.org/property/goals,29
http://dbpedia.org/property/name,Luke Berry
http://dbpedia.org/property/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/property/title,Awards
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:2013–14_Conference_Premier_Team_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:2016–17_EFL_League_Two_PFA_Team_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:2017–18_EFL_League_Two_PFA_Team_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cambridge_United_F.C._Player_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Convert
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Efn
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:English_football_updater
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Luton_Town_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Navboxes
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Notelist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2010
http://dbpedia.org/property/years,2014
http://dbpedia.org/property/years,2015
http://dbpedia.org/property/years,2017
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1992_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_midfielders
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Barnsley_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Luton_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Sportspeople_from_Cambridge
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Footballer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,Luke David Berry (born 12 July 1992) is an English professional footballer who plays as a midfielder for EFL Championship club Luton Town.
http://www.w3.org/2000/01/rdf-schema#label,Luke Berry
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Luke_Berry
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/6uR5A
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Luke_Berry?oldid=1020911115&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Luke_Berry
http://xmlns.com/foaf/0.1/name,Luke Berry
http://xmlns.com/foaf/0.1/name,Luke David Berry
