p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Liverpool_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mark_Chamberlain
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Matt_Tootle
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(division)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_North
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Neville_Chamberlain_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Northern_Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Notts_County_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Oldham_Athletic_A.F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Oxford_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Poole_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Salisbury_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Steve_Claridge
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Substitute_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wimborne_Town_F.C.
http://dbpedia.org/property/birthDate,1998-06-24
http://dbpedia.org/property/birthPlace,"Portsmouth, England"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,2
http://dbpedia.org/property/caps,20
http://dbpedia.org/property/caps,24
http://dbpedia.org/property/caps,3
http://dbpedia.org/property/caps,5
http://dbpedia.org/property/caps,6
http://dbpedia.org/property/clubUpdate,--12-03
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Gosport_Borough_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Notts_County_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/clubs,→  Eastbourne Borough
http://dbpedia.org/property/clubs,→  Oxford City
http://dbpedia.org/property/clubs,→  Poole Town
http://dbpedia.org/property/clubs,→ Ilkeston Town
http://dbpedia.org/property/clubs,→ Salisbury
http://dbpedia.org/property/clubs,→ Wimborne Town
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Gosport_Borough_F.C.
http://dbpedia.org/property/fullname,Christian Benjamin Oxlade-Chamberlain
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/goals,2
http://dbpedia.org/property/goals,3
http://dbpedia.org/property/name,Christian Oxlade-Chamberlain
http://dbpedia.org/property/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerway
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2015
http://dbpedia.org/property/years,2016
http://dbpedia.org/property/years,2017
http://dbpedia.org/property/years,2018
http://dbpedia.org/property/years,2019
http://dbpedia.org/property/years,2020
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/youthyears,2014
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1998_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_midfielders
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black_British_sportspeople
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Eastbourne_Borough_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_people_of_Jamaican_descent
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Footballers_from_Portsmouth
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Gosport_Borough_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Ilkeston_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Notts_County_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Oxford_City_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Poole_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Portsmouth_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Salisbury_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Southern_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Wimborne_Town_F.C._players
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Footballer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,Christian Benjamin Oxlade-Chamberlain (born 24 June 1998) is an English professional footballer who plays for Gosport Borough.
http://www.w3.org/2000/01/rdf-schema#label,Christian Oxlade-Chamberlain
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Christian_Oxlade-Chamberlain
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/6tATG
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Christian_Oxlade-Chamberlain?oldid=1001421312&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Christian_Oxlade-Chamberlain
http://xmlns.com/foaf/0.1/name,Christian Benjamin Oxlade-Chamberlain
http://xmlns.com/foaf/0.1/name,Christian Oxlade-Chamberlain
