p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ebbsfleet_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Kent_Senior_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Leyton_Orient_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/London_Borough_of_Newham
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Macclesfield_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_South
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Plymouth_Argyle_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Shrewsbury_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Tottenham_Hotspur_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Tottenham_Hotspur_F.C._Under-23s_and_Academy
http://dbpedia.org/property/birthDate,1998-04-29
http://dbpedia.org/property/birthPlace,"Newham, England"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,17
http://dbpedia.org/property/caps,7
http://dbpedia.org/property/caps,8
http://dbpedia.org/property/clubUpdate,--05-01
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Ebbsfleet_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Tottenham_Hotspur_F.C.
http://dbpedia.org/property/clubs,→ Cambridge United
http://dbpedia.org/property/clubs,→ Macclesfield Town
http://dbpedia.org/property/clubs,→ Shrewsbury Town
http://dbpedia.org/property/fullname,Shilow Ethan Tracey
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/name,Shilow Tracey
http://dbpedia.org/property/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Convert
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Notelist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2014
http://dbpedia.org/property/years,2016
http://dbpedia.org/property/years,2020
http://dbpedia.org/property/years,2021
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1998_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_wingers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black_British_sportspeople
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Ebbsfleet_United_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Footballers_from_the_London_Borough_of_Newham
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Macclesfield_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Shrewsbury_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Tottenham_Hotspur_F.C._players
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,Shilow Tracey (born 29 April 1998) is an English professional footballer who plays as a winger for League One club Cambridge United.
http://www.w3.org/2000/01/rdf-schema#label,Shilow Tracey
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/CALzb
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Shilow_Tracey?oldid=1025491163&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Shilow_Tracey
http://xmlns.com/foaf/0.1/name,Shilow Ethan Tracey
http://xmlns.com/foaf/0.1/name,Shilow Tracey
