p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/London_Borough_of_Haringey
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(division)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Paramaribo
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Professional_Development_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Spartan_South_Midlands_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/St_Ives_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Suriname_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Tottenham_Hotspur_F.C.
http://dbpedia.org/property/birthDate,1997-11-30
http://dbpedia.org/property/birthPlace,"Haringey, England"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,1
http://dbpedia.org/property/caps,3
http://dbpedia.org/property/caps,4
http://dbpedia.org/property/clubUpdate,--09-01
http://dbpedia.org/property/clubnumber,13
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Barnet_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Liverpool_F.C.
http://dbpedia.org/property/clubs,→ Cockfosters
http://dbpedia.org/property/clubs,→ Hayes & Yeading United
http://dbpedia.org/property/clubs,→ St Ives Town
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/fullname,Kai John Oliver Milton McKenzie-Lyle
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/name,Kai McKenzie-Lyle
http://dbpedia.org/property/nationalcaps,6
http://dbpedia.org/property/nationalgoals,1
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Guyana_national_football_team
http://dbpedia.org/property/nationalteamUpdate,--03-30
http://dbpedia.org/property/nationalyears,2016
http://dbpedia.org/property/position,http://dbpedia.org/resource/Goalkeeper_(association_football)
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cambridge_United_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Fb
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Height
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:International_goals_header
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2014
http://dbpedia.org/property/years,2016
http://dbpedia.org/property/years,2017
http://dbpedia.org/property/years,2018
http://dbpedia.org/property/years,2020
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Barnet_F.C.
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Tottenham_Hotspur_F.C.
http://dbpedia.org/property/youthyears,2011
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1997_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_goalkeepers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_goalkeepers_who_have_scored
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Barnet_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black_British_sportspeople
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Cockfosters_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_people_of_Guyanese_descent
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Footballers_from_the_London_Borough_of_Haringey
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Guyana_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Guyanese_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Hayes_&_Yeading_United_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Liverpool_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Southern_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:St_Ives_Town_F.C._players
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Footballer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,"Kai John Oliver Milton McKenzie-Lyle (born 30 November 1997) is a professional footballer who plays for Cambridge United as a goalkeeper. Born in England, he represents Guyana at international level."
http://www.w3.org/2000/01/rdf-schema#label,Kai McKenzie-Lyle
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Kai_McKenzie-Lyle
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/6DrQR
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Kai_McKenzie-Lyle?oldid=1015879220&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Kai_McKenzie-Lyle
http://xmlns.com/foaf/0.1/name,Kai John Oliver Milton McKenzie-Lyle
http://xmlns.com/foaf/0.1/name,Kai McKenzie-Lyle
