p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/James_McCarthy_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Johnny_Giles
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Josh_Murphy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Latvia_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/League_of_Ireland_Premier_Division
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Leeds_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Leicester_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Leyton_Orient_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Liga_Portugal_2
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Lionel_Messi
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Livingston_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Martin_O'Neill
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Matt_Gilks
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Newcastle_Jets_FC
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Norwich_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Norwich_City_F.C._Hall_of_Fame
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/PFAI_Young_Player_of_the_Year
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/PFA_Team_of_the_Year
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/PFA_Team_of_the_Year_(2000s)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/PFA_Team_of_the_Year_(2010s)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Paul_Lambert
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Paul_Mullin
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Player_of_the_match
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Plymouth_Argyle_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Poland_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portimonense_S.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Queens_Park_Rangers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Republic_of_Ireland_national_football_B_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Republic_of_Ireland_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Republic_of_Ireland_national_under-21_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Robbie_Brady
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Robbie_Keane
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Roots_Hall
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Russell_Martin_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Saint-Denis,_Seine-Saint-Denis"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Salvatore_Sirigu
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scotland_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scottish_Football_Association
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scottish_Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scunthorpe_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Serbia_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Shane_Long
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sheffield_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Shelbourne_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Southend_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Stade_de_France
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sweden_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/The_Football_Association
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Turkey_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/UEFA_Euro_2016
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/UEFA_Euro_2016_qualifying
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/West_Bromwich_Albion_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wigan_Athletic_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/File:FIFA_WC-qualification_2014_-_Austria_vs_Ireland_2013-09-10_-_Wes_Hoolahan_02.JPG
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/File:Hoolahan.jpg
http://dbpedia.org/property/birthDate,1982-05-20
http://dbpedia.org/property/birthPlace,"Dublin, Ireland"
http://dbpedia.org/property/caps,16
http://dbpedia.org/property/caps,32
http://dbpedia.org/property/caps,323
http://dbpedia.org/property/caps,42
http://dbpedia.org/property/caps,45
http://dbpedia.org/property/caps,5
http://dbpedia.org/property/caps,6
http://dbpedia.org/property/caption,"Hoolahan with the Republic of Ireland, 2013"
http://dbpedia.org/property/clubUpdate,2021-05-08
http://dbpedia.org/property/clubnumber,14
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Blackpool_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Livingston_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Newcastle_Jets_FC
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Norwich_City_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Shelbourne_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/West_Bromwich_Albion_F.C.
http://dbpedia.org/property/clubs,→ Blackpool
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/fullname,Wesley Patrick Hoolahan
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,47
http://dbpedia.org/property/goals,5
http://dbpedia.org/property/goals,7
http://dbpedia.org/property/goals,8
http://dbpedia.org/property/height,1.68 m
http://dbpedia.org/property/name,Wes Hoolahan
http://dbpedia.org/property/nationalcaps,1
http://dbpedia.org/property/nationalcaps,43
http://dbpedia.org/property/nationalcaps,9
http://dbpedia.org/property/nationalgoals,0
http://dbpedia.org/property/nationalgoals,1
http://dbpedia.org/property/nationalgoals,3
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Republic_of_Ireland_national_football_B_team
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Republic_of_Ireland_national_football_team
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Republic_of_Ireland_national_under-21_football_team
http://dbpedia.org/property/nationalyears,2002
http://dbpedia.org/property/nationalyears,2007
http://dbpedia.org/property/nationalyears,2008
http://dbpedia.org/property/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/property/title,Awards
http://dbpedia.org/property/titlestyle,background: gold
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:2006–07_Football_League_One_PFA_Team_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:2009–10_Football_League_One_PFA_Team_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:2010–11_Football_League_Championship_PFA_Team_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Blackpool_F.C._Hall_of_Fame
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cambridge_United_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Commons_category
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Efn
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:EngvarB
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Fb
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Navboxes
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Norwich_City_F.C._Hall_of_Fame
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Norwich_City_F.C._Player_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Notelist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:PFAI_Players'_Young_Player_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Republic_of_Ireland_squad_UEFA_Euro_2016
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/wordnet_type,http://www.w3.org/2006/03/wn/wn20/instances/synset-soccer_player-noun-1
http://dbpedia.org/property/years,2001
http://dbpedia.org/property/years,2005
http://dbpedia.org/property/years,2006
