p,o
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1997_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_goalkeepers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bulgaria_under-21_international_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bulgaria_youth_international_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bulgarian_expatriate_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bulgarian_expatriate_sportspeople_in_England
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bulgarian_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Canvey_Island_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Charlton_Athletic_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Expatriate_footballers_in_England
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Isthmian_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:People_from_Vratsa_Province
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Charlton_Athletic_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Coventry_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/David_Forde_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Championship
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FC_Chavdar_Etropole
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Goalkeeper_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Isthmian_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Kozloduy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Lewes_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Morecambe_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Newport_County_A.F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Nottingham_Forest_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Port_Vale_F.C.
http://dbpedia.org/property/birthDate,1997-01-22
http://dbpedia.org/property/birthPlace,"Kozloduy, Bulgaria"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,1
http://dbpedia.org/property/caps,71
http://dbpedia.org/property/clubnumber,1
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Charlton_Athletic_F.C.
http://dbpedia.org/property/clubs,→ Canvey Island
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/fullname,Dimitar Veselinov Mitov
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/height,1.88 m
http://dbpedia.org/property/name,Dimitar Mitov
http://dbpedia.org/property/nationalcaps,3
http://dbpedia.org/property/nationalcaps,4
http://dbpedia.org/property/nationalgoals,0
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Bulgaria_national_under-17_football_team
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Bulgaria_national_under-19_football_team
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Bulgaria_national_under-21_football_team
http://dbpedia.org/property/nationalyears,2013
http://dbpedia.org/property/nationalyears,2014
http://dbpedia.org/property/pcupdate,2021-01-24
http://dbpedia.org/property/position,http://dbpedia.org/resource/Goalkeeper_(association_football)
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:0
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cambridge_United_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:English_football_updater
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/years,2015
http://dbpedia.org/property/years,2017
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Charlton_Athletic_F.C.
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/FC_Chavdar_Etropole
http://dbpedia.org/property/youthyears,2013
http://dbpedia.org/property/youthyears,–2013
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1997_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_goalkeepers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Bulgaria_under-21_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Bulgaria_youth_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Bulgarian_expatriate_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Bulgarian_expatriate_sportspeople_in_England
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Bulgarian_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Canvey_Island_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Charlton_Athletic_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Expatriate_footballers_in_England
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Isthmian_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:People_from_Vratsa_Province
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,Dimitar Veselinov Mitov (Bulgarian: Димитър Митов; born 22 January 1997) is a Bulgarian footballer who plays for EFL League One club Cambridge United as a goalkeeper.
http://www.w3.org/2000/01/rdf-schema#label,Dimitar Mitov
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/99yRP
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Dimitar_Mitov?oldid=1023498238&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Dimitar_Mitov
http://xmlns.com/foaf/0.1/name,Dimitar Mitov
http://xmlns.com/foaf/0.1/name,Dimitar Veselinov Mitov
