p,o
http://dbpedia.org/ontology/abstract,"«Ке́мбридж Юна́йтед» (полное название — Футбольный клуб «Кембридж Юнайтед», англ. Cambridge United Football Club; английское произношение: [ˈkeɪmbrɪdʒ ju:ˈnaɪtɪd 'futbɔ:l klʌb]) — английский профессиональный футбольный клуб из города Кембридж, графство Кембриджшир, Восточная Англия. Основан в 1912 году, с 1949 года имеет профессиональный статус. В настоящее время выступает в Лиге 2, четвёртом по значимости дивизионе в системе футбольных лиг Англии."
http://dbpedia.org/ontology/abstract,"«Кембридж Юнайтед» (англ. «Cambridge United Football Club») — англійський професіональний футбольний клуб з міста Кембридж, графство Кембриджшир. Заснований 1912 року під назвою «Еббі Юнайтед» (англ. «Abbey United»), сучасна назва — з 1951 року. Домашні матчі проводить на стадіоні місткістю 8 127 осіб, з яких 4 376 мають змогу сидіти."
http://dbpedia.org/ontology/abstract,"Η Κέιμπριτζ Γιουνάιτεντ είναι μια επαγγελματική, ποδοσφαιρική ομάδα από το Κέιμπριτζ, Αγγλία. Συμμετέχει στην Κόνφερενς Πρέμιερ, την πέμπτη κατηγορία του συστήματος ποδοσφαίρου Αγγλίας, στην οποία αγωνίζεται από την περίοδο 2005-06, αφότου υποβιβάστηκε από τη Φούτμπολ Λιγκ (Αγγλία) μετά από 35 χρόνια. Ιδρύθηκε το 1912. Έδρα της ομάδας είναι το , χωρητικότητας 10847 θεατών. Έχει κερδίσει ένα πρωτάθλημα την περίοδο 1990-91, 1 πρωτάθλημα την περίοδο 1976-77, 2 πρωταθλήματα Σάδερν Φούτμπολ Λιγκ τις περιόδους 1968-69 και 1969-70 και ένα Σάδερν Φούτμπολ Λιγκ την περίοδο 1968-69. Επιπρόσθετα, ήταν φιναλίστ στο Λιγκ Τρόφι της περιόδου 2000-01."
http://dbpedia.org/ontology/abstract,نادي كامبريدج يونايتد لكرة القدم (بالإنجليزية: Cambridge United Football Club)‏ هو نادٍ إنجليزي لكرة القدم يلعب في دوري الدرجة الرابعة . تم تأسيس النادي في سنة 1912 . تأسس الفريق باسم ابي يونايتد ثم تغير اسمه في عام 1951 إلى كامبريدج يونايتد.
http://dbpedia.org/ontology/abstract,ケンブリッジ・ユナイテッド・フットボール・クラブ（Cambridge United Football Club）はイングランド・ケンブリッジを本拠地とするサッカークラブチームである。2021-2022シーズンはフットボールリーグ1（3部相当）に所属。
http://dbpedia.org/ontology/abstract,"剑桥联足球俱乐部（英語：Cambridge United Football Club）是位於英格蘭東部劍橋郡大學城劍橋的足球會。綽號「The U's 」或「The Plate」，自2005年從逗留長達35年的英格蘭足球聯賽降級到協會全国联赛角逐。2014年取得第二名的成績並透過附加賽升班英乙重返英格蘭足球聯賽。 劍橋聯在歷史上曾兩度升級到第二級聯賽角逐、兩次晉級足總盃及一次聯賽盃八強。以市內的阿贝运动场（Abbey Stadium）作為主場球場，可以容納8,696名觀眾。傳統上穿著黃及黑色的主場球衣，但亦曾更改款式如全黃黑邊、黃黑方格及現時的黃黑間條等。"
http://dbpedia.org/ontology/abstract,"케임브리지 유나이티드 FC(Cambridge United F.C.)는 잉글랜드의 축구 클럽으로, 케임브리지를 연고지로 한다."
http://dbpedia.org/ontology/capacity,8127
http://dbpedia.org/ontology/ground,http://dbpedia.org/resource/Abbey_Stadium
http://dbpedia.org/ontology/manager,http://dbpedia.org/resource/Mark_Bonner_(football_manager)
http://dbpedia.org/ontology/managerTitle,Head coach
http://dbpedia.org/ontology/wikiPageExternalLink,http://www.cambridge-news.co.uk/Sport/Cambridge-United/
http://dbpedia.org/ontology/wikiPageExternalLink,http://www.cambridge-united.co.uk/
http://dbpedia.org/ontology/wikiPageExternalLink,http://www.cambridgefansunited.org/
http://dbpedia.org/ontology/wikiPageID,243970
http://dbpedia.org/ontology/wikiPageLength,85944
http://dbpedia.org/ontology/wikiPageRevisionID,1023871737
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1930–31_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1957–58_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1968–69_Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1969–70_Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1972–73_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1976–77_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1977–78_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1983–84_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1984–85_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1985–86_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1986–87_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1989–90_FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1990_Football_League_play-offs
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1990–91_FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1990–91_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1992–93_Football_League_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/1998–99_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2002_Football_League_Trophy_Final
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2002–03_Football_League_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2003–04_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2004–05_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2005–06_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2006–07_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2007–08_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2007–08_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2008_Conference_Premier_play-off_Final
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2008–09_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2008–09_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2009_Conference_Premier_play-off_Final
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2009–10_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2011–12_FA_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2013–14_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2013–14_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014_Conference_Premier_play-off_Final
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014_FA_Trophy_Final
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2021–22_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Abbey_Stadium
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Adam_May_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Administration_(law)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Admiral_Sportswear
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Andrew_Dallas_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/AstraZeneca
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/BBC_Sport
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Barry_Corr
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ben_Worman
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bill_Leivers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Blackpool_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bradford_(Park_Avenue)_A.F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Brian_Moore_(footballer,_born_1933)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bristol_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Burton_Albion_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_Fans_United
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_Regional_College
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_Regional_College_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_United_WFC
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_University_Press_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_rules
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridgeshire
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridgeshire_County_Football_Association
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Captain_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cardiff
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Caretaker_manager
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1912_establishments_in_England
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_clubs_established_in_1912
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Cambridge_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Companies_that_have_entered_administration_in_the_United_Kingdom
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:East_Anglian_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Eastern_Counties_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_Football_League_clubs
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Football_clubs_in_Cambridgeshire
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Football_clubs_in_England
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_League_(English_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Southern_Football_League_clubs
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Sport_in_Cambridge
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Charlton_Athletic_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Chelsea_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Chris_Turner_(footballer,_born_1951)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Claude_Le_Roy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Colchester_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Colin_Calderwood
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Coventry_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dan_Gleeson
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Daniel_Chillingworth
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Derby_County_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dimitar_Mitov
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dion_Dublin
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/East_Cambridgeshire
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Eastern_Counties_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/English_Football_Hall_of_Fame
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/English_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/English_football_league_system
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Erreà
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Exeter_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Exhibition_game
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Youth_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FC_Halifax_Town
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Fanzine
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Football_Fans_Census
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Football_Focus
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Football_League_First_Division
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Football_League_Fourth_Division
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Football_League_Second_Division
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Football_League_Third_Division
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Football_League_Youth_Alliance
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Football_in_England
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Forest_Green_Rovers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Fujitsu
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Fundraising
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Gary_Brabin
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Gary_Johnson_(footballer,_born_1955)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Gary_Waddock
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Gateshead_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Gosport_Borough_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Greene_King
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Grimsby_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Grosvenor_Group
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/HM_Revenue_and_Customs
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Harrison_Dunk
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Harvey_Knibbs
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hervé_Renard
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Histon_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ian_Atkins
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Impact_of_the_COVID-19_pandemic_on_association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Jack_Collison
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Jack_Iredale
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Jez_George
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Jimmy_Quinn_(footballer,_born_1959)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Joe_Dunne
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Joe_Ironside
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_Beck_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/John_Docherty_(footballer,_born_1940)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_Howard_(UK_businessman)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_Ruddy
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/John_Ryan_(footballer,_born_1947)"
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/John_Taylor_(footballer,_born_1964)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Johnny_Hon
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Josh_Simpson_(English_footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Kai_McKenzie-Lyle
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ken_Shellito
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Kyle_Knoyle
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Lee_Power
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Leicester_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Leon_Davies
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Les_Reed_(football_manager)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Liam_O'Neil_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Luke_Hannant
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Luton_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Manchester_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mark_Bonner_(football_manager)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mark_Bunn_(English_footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Martin_Ling
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Michael_Morrison_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midsummer_Common
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Millennium_Stadium
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Milton,_Cambridgeshire"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Morecambe_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(English_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(division)
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Newmarket_Road,_Cambridge"
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Nike,_Inc."
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Non-League_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Northampton_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Norwich_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Old_Trafford
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Parker's_Piece
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Patrick_(sportswear_company)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Paul_Carden
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Paul_Digby
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Paul_Mullin_(footballer,_born_1994)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Peterborough_United_F.C.
